line_id,timestamp,level
9,2025-02-24 14:30:00,66.97
10,2025-02-24 14:30:00,91.0
11,2025-02-24 14:30:00,36.78
12,2025-02-24 14:30:00,47.74
13,2025-02-24 14:30:00,82.26
14,2025-02-24 14:30:00,33.55
15,2025-02-24 14:30:00,36.93
16,2025-02-24 14:30:00,50.06
17,2025-02-24 14:30:00,53.76
18,2025-02-24 14:30:00,63.82
19,2025-02-24 14:30:00,69.67
20,2025-02-24 14:30:00,69.4
1,2025-02-24 14:45:00,79.87
2,2025-02-24 14:45:00,30.32
3,2025-02-24 14:45:00,37.48
4,2025-02-24 14:45:00,73.65
5,2025-02-24 14:45:00,57.52
6,2025-02-24 14:45:00,49.61
7,2025-02-24 14:45:00,37.58
8,2025-02-24 14:45:00,79.37
9,2025-02-24 14:45:00,65.63
10,2025-02-24 14:45:00,87.92
11,2025-02-24 14:45:00,36.13
12,2025-02-24 14:45:00,45.39
13,2025-02-24 14:45:00,80.99
14,2025-02-24 14:45:00,31.25
15,2025-02-24 14:45:00,34.75
16,2025-02-24 14:45:00,49.7
17,2025-02-24 14:45:00,52.0
18,2025-02-24 14:45:00,61.15
19,2025-02-24 14:45:00,68.15
20,2025-02-24 14:45:00,65.97
1,2025-02-24 15:00:00,78.58
2,2025-02-24 15:00:00,29.57
3,2025-02-24 15:00:00,35.55
4,2025-02-24 15:00:00,71.27
5,2025-02-24 15:00:00,55.14
6,2025-02-24 15:00:00,48.15
7,2025-02-24 15:00:00,36.7
8,2025-02-24 15:00:00,77.87
9,2025-02-24 15:00:00,63.13
10,2025-02-24 15:00:00,85.29
11,2025-02-24 15:00:00,34.06
12,2025-02-24 15:00:00,43.64
13,2025-02-24 15:00:00,79.54
14,2025-02-24 15:00:00,28.08
15,2025-02-24 15:00:00,31.9
16,2025-02-24 15:00:00,49.08
17,2025-02-24 15:00:00,50.33
18,2025-02-24 15:00:00,58.91
19,2025-02-24 15:00:00,66.12
20,2025-02-24 15:00:00,64.08
1,2025-02-24 15:15:00,76.7
2,2025-02-24 15:15:00,28.27
3,2025-02-24 15:15:00,33.98
4,2025-02-24 15:15:00,70.41
5,2025-02-24 15:15:00,53.84
6,2025-02-24 15:15:00,47.31
7,2025-02-24 15:15:00,35.53
8,2025-02-24 15:15:00,76.59
9,2025-02-24 15:15:00,60.52
10,2025-02-24 15:15:00,83.32
11,2025-02-24 15:15:00,32.02
12,2025-02-24 15:15:00,42.96
13,2025-02-24 15:15:00,77.34
14,2025-02-24 15:15:00,27.12
15,2025-02-24 15:15:00,79.74
16,2025-02-24 15:15:00,47.54
17,2025-02-24 15:15:00,49.32
18,2025-02-24 15:15:00,57.72
19,2025-02-24 15:15:00,63.69
20,2025-02-24 15:15:00,61.5
1,2025-02-24 15:30:00,76.16
2,2025-02-24 15:30:00,26.61
3,2025-02-24 15:30:00,32.51
4,2025-02-24 15:30:00,68.49
5,2025-02-24 15:30:00,51.57
6,2025-02-24 15:30:00,45.68
7,2025-02-24 15:30:00,34.58
8,2025-02-24 15:30:00,74.85
9,2025-02-24 15:30:00,59.28
10,2025-02-24 15:30:00,79.89
11,2025-02-24 15:30:00,88.0
12,2025-02-24 15:30:00,41.49
13,2025-02-24 15:30:00,75.54
14,2025-02-24 15:30:00,25.61
15,2025-02-24 15:30:00,76.51
16,2025-02-24 15:30:00,46.34
17,2025-02-24 15:30:00,47.9
18,2025-02-24 15:30:00,55.21
19,2025-02-24 15:30:00,62.34
20,2025-02-24 15:30:00,59.44
1,2025-02-24 15:45:00,75.65
2,2025-02-24 15:45:00,25.0
3,2025-02-24 15:45:00,90.24
4,2025-02-24 15:45:00,67.39
5,2025-02-24 15:45:00,49.16
6,2025-02-24 15:45:00,45.18
7,2025-02-24 15:45:00,33.19
8,2025-02-24 15:45:00,72.49
9,2025-02-24 15:45:00,56.55
10,2025-02-24 15:45:00,77.1
11,2025-02-24 15:45:00,87.55
12,2025-02-24 15:45:00,39.68
13,2025-02-24 15:45:00,74.64
14,2025-02-24 15:45:00,22.09
15,2025-02-24 15:45:00,75.46
16,2025-02-24 15:45:00,45.12
17,2025-02-24 15:45:00,46.8
18,2025-02-24 15:45:00,54.35
19,2025-02-24 15:45:00,59.96
20,2025-02-24 15:45:00,55.96
1,2025-02-24 16:00:00,73.9
2,2025-02-24 16:00:00,24.04
3,2025-02-24 16:00:00,88.67
4,2025-02-24 16:00:00,64.42
5,2025-02-24 16:00:00,46.22
6,2025-02-24 16:00:00,43.88
7,2025-02-24 16:00:00,31.9
8,2025-02-24 16:00:00,71.24
9,2025-02-24 16:00:00,53.62
10,2025-02-24 16:00:00,73.5
11,2025-02-24 16:00:00,85.61
12,2025-02-24 16:00:00,37.74
13,2025-02-24 16:00:00,72.54
14,2025-02-24 16:00:00,20.91
15,2025-02-24 16:00:00,71.7
16,2025-02-24 16:00:00,43.89
17,2025-02-24 16:00:00,45.78
18,2025-02-24 16:00:00,52.11
19,2025-02-24 16:00:00,58.67
20,2025-02-24 16:00:00,53.58
1,2025-02-24 16:15:00,73.2
2,2025-02-24 16:15:00,22.86
3,2025-02-24 16:15:00,87.52
4,2025-02-24 16:15:00,62.63
5,2025-02-24 16:15:00,45.19
6,2025-02-24 16:15:00,43.32
7,2025-02-24 16:15:00,31.22
8,2025-02-24 16:15:00,68.6
9,2025-02-24 16:15:00,51.9
10,2025-02-24 16:15:00,72.05
11,2025-02-24 16:15:00,84.84
12,2025-02-24 16:15:00,36.14
13,2025-02-24 16:15:00,71.34
14,2025-02-24 16:15:00,85.23
15,2025-02-24 16:15:00,67.9
16,2025-02-24 16:15:00,43.56
17,2025-02-24 16:15:00,45.3
18,2025-02-24 16:15:00,50.23
19,2025-02-24 16:15:00,56.64
20,2025-02-24 16:15:00,51.99
1,2025-02-24 16:30:00,72.47
2,2025-02-24 16:30:00,22.25
3,2025-02-24 16:30:00,84.98
4,2025-02-24 16:30:00,60.29
5,2025-02-24 16:30:00,43.14
6,2025-02-24 16:30:00,42.04
7,2025-02-24 16:30:00,30.21
8,2025-02-24 16:30:00,67.88
9,2025-02-24 16:30:00,49.37
10,2025-02-24 16:30:00,70.03
11,2025-02-24 16:30:00,84.46
12,2025-02-24 16:30:00,35.11
13,2025-02-24 16:30:00,70.33
14,2025-02-24 16:30:00,82.44
15,2025-02-24 16:30:00,64.82
16,2025-02-24 16:30:00,42.86
17,2025-02-24 16:30:00,44.09
18,2025-02-24 16:30:00,48.64
19,2025-02-24 16:30:00,55.23
20,2025-02-24 16:30:00,49.2
1,2025-02-24 16:45:00,71.47
2,2025-02-24 16:45:00,98.99
3,2025-02-24 16:45:00,83.35
4,2025-02-24 16:45:00,58.07
5,2025-02-24 16:45:00,41.28
6,2025-02-24 16:45:00,41.2
7,2025-02-24 16:45:00,29.03
8,2025-02-24 16:45:00,65.63
9,2025-02-24 16:45:00,46.8
10,2025-02-24 16:45:00,68.72
11,2025-02-24 16:45:00,83.83
12,2025-02-24 16:45:00,34.36
13,2025-02-24 16:45:00,68.58
14,2025-02-24 16:45:00,80.65
15,2025-02-24 16:45:00,61.86
16,2025-02-24 16:45:00,40.69
17,2025-02-24 16:45:00,43.18
18,2025-02-24 16:45:00,47.69
19,2025-02-24 16:45:00,53.37
20,2025-02-24 16:45:00,47.25
1,2025-02-24 17:00:00,70.54
2,2025-02-24 17:00:00,97.29
3,2025-02-24 17:00:00,80.32
4,2025-02-24 17:00:00,56.1
5,2025-02-24 17:00:00,39.42
6,2025-02-24 17:00:00,40.53
7,2025-02-24 17:00:00,28.12
8,2025-02-24 17:00:00,62.9
9,2025-02-24 17:00:00,44.47
10,2025-02-24 17:00:00,66.09
11,2025-02-24 17:00:00,82.25
12,2025-02-24 17:00:00,32.95
13,2025-02-24 17:00:00,66.99
14,2025-02-24 17:00:00,77.78
15,2025-02-24 17:00:00,59.57
16,2025-02-24 17:00:00,39.97
17,2025-02-24 17:00:00,42.6
18,2025-02-24 17:00:00,46.99
19,2025-02-24 17:00:00,50.46
20,2025-02-24 17:00:00,44.95
1,2025-02-24 17:15:00,69.75
2,2025-02-24 17:15:00,95.01
3,2025-02-24 17:15:00,78.12
4,2025-02-24 17:15:00,53.42
5,2025-02-24 17:15:00,37.95
6,2025-02-24 17:15:00,38.69
7,2025-02-24 17:15:00,27.2
8,2025-02-24 17:15:00,61.71
9,2025-02-24 17:15:00,43.27
10,2025-02-24 17:15:00,64.29
11,2025-02-24 17:15:00,80.68
12,2025-02-24 17:15:00,31.87
13,2025-02-24 17:15:00,65.03
14,2025-02-24 17:15:00,74.85
15,2025-02-24 17:15:00,56.28
16,2025-02-24 17:15:00,38.33
17,2025-02-24 17:15:00,41.91
18,2025-02-24 17:15:00,44.78
19,2025-02-24 17:15:00,48.79
20,2025-02-24 17:15:00,41.99
1,2025-02-24 17:30:00,68.82
2,2025-02-24 17:30:00,94.26
3,2025-02-24 17:30:00,76.11
4,2025-02-24 17:30:00,51.2
5,2025-02-24 17:30:00,35.04
6,2025-02-24 17:30:00,37.7
7,2025-02-24 17:30:00,25.92
8,2025-02-24 17:30:00,59.77
9,2025-02-24 17:30:00,40.33
10,2025-02-24 17:30:00,63.07
11,2025-02-24 17:30:00,79.73
12,2025-02-24 17:30:00,29.92
13,2025-02-24 17:30:00,63.71
14,2025-02-24 17:30:00,73.14
15,2025-02-24 17:30:00,53.46
16,2025-02-24 17:30:00,37.37
17,2025-02-24 17:30:00,40.16
18,2025-02-24 17:30:00,42.9
19,2025-02-24 17:30:00,47.65
20,2025-02-24 17:30:00,40.39
1,2025-02-24 17:45:00,67.58
2,2025-02-24 17:45:00,93.18
3,2025-02-24 17:45:00,73.64
4,2025-02-24 17:45:00,48.49
5,2025-02-24 17:45:00,32.73
6,2025-02-24 17:45:00,35.64
7,2025-02-24 17:45:00,24.1
8,2025-02-24 17:45:00,59.04
9,2025-02-24 17:45:00,38.31
10,2025-02-24 17:45:00,59.89
11,2025-02-24 17:45:00,79.34
12,2025-02-24 17:45:00,28.58
13,2025-02-24 17:45:00,61.64
14,2025-02-24 17:45:00,70.78
15,2025-02-24 17:45:00,51.96
16,2025-02-24 17:45:00,36.27
17,2025-02-24 17:45:00,38.88
18,2025-02-24 17:45:00,40.85
19,2025-02-24 17:45:00,46.49
20,2025-02-24 17:45:00,36.66
1,2025-02-24 18:00:00,66.58
2,2025-02-24 18:00:00,92.72
3,2025-02-24 18:00:00,71.76
4,2025-02-24 18:00:00,46.99
5,2025-02-24 18:00:00,31.08
6,2025-02-24 18:00:00,34.99
7,2025-02-24 18:00:00,22.32
8,2025-02-24 18:00:00,57.8
9,2025-02-24 18:00:00,36.98
10,2025-02-24 18:00:00,57.62
11,2025-02-24 18:00:00,79.0
12,2025-02-24 18:00:00,26.9
13,2025-02-24 18:00:00,60.84
14,2025-02-24 18:00:00,69.24
15,2025-02-24 18:00:00,50.89
16,2025-02-24 18:00:00,35.82
17,2025-02-24 18:00:00,38.28
18,2025-02-24 18:00:00,39.69
19,2025-02-24 18:00:00,44.14
20,2025-02-24 18:00:00,35.26
1,2025-02-24 18:15:00,65.15
2,2025-02-24 18:15:00,91.48
3,2025-02-24 18:15:00,70.7
4,2025-02-24 18:15:00,44.76
5,2025-02-24 18:15:00,28.77
6,2025-02-24 18:15:00,33.76
7,2025-02-24 18:15:00,85.28
8,2025-02-24 18:15:00,56.33
9,2025-02-24 18:15:00,35.05
10,2025-02-24 18:15:00,56.62
11,2025-02-24 18:15:00,78.56
12,2025-02-24 18:15:00,25.92
13,2025-02-24 18:15:00,59.52
14,2025-02-24 18:15:00,68.17
15,2025-02-24 18:15:00,49.8
16,2025-02-24 18:15:00,35.43
17,2025-02-24 18:15:00,76.52
18,2025-02-24 18:15:00,38.61
19,2025-02-24 18:15:00,42.25
20,2025-02-24 18:15:00,32.61
1,2025-02-24 18:30:00,64.76
2,2025-02-24 18:30:00,90.11
3,2025-02-24 18:30:00,69.88
4,2025-02-24 18:30:00,43.1
5,2025-02-24 18:30:00,27.68
6,2025-02-24 18:30:00,33.33
7,2025-02-24 18:30:00,84.2
8,2025-02-24 18:30:00,55.45
9,2025-02-24 18:30:00,32.86
10,2025-02-24 18:30:00,55.13
11,2025-02-24 18:30:00,78.02
12,2025-02-24 18:30:00,24.75
13,2025-02-24 18:30:00,57.85
14,2025-02-24 18:30:00,66.54
15,2025-02-24 18:30:00,47.74
16,2025-02-24 18:30:00,34.87
17,2025-02-24 18:30:00,75.85
18,2025-02-24 18:30:00,37.75
19,2025-02-24 18:30:00,40.51
20,2025-02-24 18:30:00,31.02
1,2025-02-24 18:45:00,63.39
2,2025-02-24 18:45:00,89.58
3,2025-02-24 18:45:00,68.78
4,2025-02-24 18:45:00,41.15
5,2025-02-24 18:45:00,25.65
6,2025-02-24 18:45:00,31.89
7,2025-02-24 18:45:00,83.65
8,2025-02-24 18:45:00,54.73
9,2025-02-24 18:45:00,30.86
10,2025-02-24 18:45:00,53.68
11,2025-02-24 18:45:00,77.48
12,2025-02-24 18:45:00,23.81
13,2025-02-24 18:45:00,55.94
14,2025-02-24 18:45:00,64.86
15,2025-02-24 18:45:00,46.71
16,2025-02-24 18:45:00,33.73
17,2025-02-24 18:45:00,75.4
18,2025-02-24 18:45:00,36.27
19,2025-02-24 18:45:00,38.22
20,2025-02-24 18:45:00,86.87
1,2025-02-24 19:00:00,62.49
2,2025-02-24 19:00:00,88.45
3,2025-02-24 19:00:00,67.65
4,2025-02-24 19:00:00,39.75
5,2025-02-24 19:00:00,24.05
6,2025-02-24 19:00:00,31.12
7,2025-02-24 19:00:00,82.64
8,2025-02-24 19:00:00,53.84
9,2025-02-24 19:00:00,87.27
10,2025-02-24 19:00:00,51.56
11,2025-02-24 19:00:00,76.42
12,2025-02-24 19:00:00,22.2
13,2025-02-24 19:00:00,53.85
14,2025-02-24 19:00:00,63.77
15,2025-02-24 19:00:00,44.59
16,2025-02-24 19:00:00,90.41
17,2025-02-24 19:00:00,74.29
18,2025-02-24 19:00:00,34.53
19,2025-02-24 19:00:00,35.89
20,2025-02-24 19:00:00,84.25
1,2025-02-24 19:15:00,61.15
2,2025-02-24 19:15:00,86.87
3,2025-02-24 19:15:00,65.93
4,2025-02-24 19:15:00,38.09
5,2025-02-24 19:15:00,21.48
6,2025-02-24 19:15:00,30.24
7,2025-02-24 19:15:00,81.77
8,2025-02-24 19:15:00,52.87
9,2025-02-24 19:15:00,85.1
10,2025-02-24 19:15:00,49.9
11,2025-02-24 19:15:00,74.95
12,2025-02-24 19:15:00,83.31
13,2025-02-24 19:15:00,51.89
14,2025-02-24 19:15:00,61.82
15,2025-02-24 19:15:00,42.11
16,2025-02-24 19:15:00,89.02
17,2025-02-24 19:15:00,72.92
18,2025-02-24 19:15:00,33.32
19,2025-02-24 19:15:00,33.64
20,2025-02-24 19:15:00,81.66
1,2025-02-24 19:30:00,60.39
2,2025-02-24 19:30:00,85.26
3,2025-02-24 19:30:00,64.66
4,2025-02-24 19:30:00,37.04
5,2025-02-24 19:30:00,19.21
6,2025-02-24 19:30:00,29.24
7,2025-02-24 19:30:00,80.06
8,2025-02-24 19:30:00,51.21
9,2025-02-24 19:30:00,83.5
10,2025-02-24 19:30:00,48.69
11,2025-02-24 19:30:00,74.62
12,2025-02-24 19:30:00,81.81
13,2025-02-24 19:30:00,49.91
14,2025-02-24 19:30:00,59.48
15,2025-02-24 19:30:00,40.21
16,2025-02-24 19:30:00,88.64
17,2025-02-24 19:30:00,71.72
18,2025-02-24 19:30:00,32.51
19,2025-02-24 19:30:00,31.57
20,2025-02-24 19:30:00,79.53
1,2025-02-24 19:45:00,59.73
2,2025-02-24 19:45:00,84.24
3,2025-02-24 19:45:00,63.42
4,2025-02-24 19:45:00,35.56
5,2025-02-24 19:45:00,17.08
6,2025-02-24 19:45:00,98.83
7,2025-02-24 19:45:00,78.54
8,2025-02-24 19:45:00,49.53
9,2025-02-24 19:45:00,82.59
10,2025-02-24 19:45:00,46.68
11,2025-02-24 19:45:00,74.06
12,2025-02-24 19:45:00,80.5
13,2025-02-24 19:45:00,48.35
14,2025-02-24 19:45:00,58.19
15,2025-02-24 19:45:00,37.77
16,2025-02-24 19:45:00,87.85
17,2025-02-24 19:45:00,70.84
18,2025-02-24 19:45:00,30.54
19,2025-02-24 19:45:00,97.42
20,2025-02-24 19:45:00,77.63
1,2025-02-24 20:00:00,59.64
2,2025-02-24 20:00:00,83.53
3,2025-02-24 20:00:00,62.23
4,2025-02-24 20:00:00,35.48
5,2025-02-24 20:00:00,93.78
6,2025-02-24 20:00:00,98.36
7,2025-02-24 20:00:00,78.55
8,2025-02-24 20:00:00,48.41
9,2025-02-24 20:00:00,81.8
10,2025-02-24 20:00:00,46.73
11,2025-02-24 20:00:00,72.81
12,2025-02-24 20:00:00,79.51
13,2025-02-24 20:00:00,48.45
14,2025-02-24 20:00:00,56.45
15,2025-02-24 20:00:00,35.62
16,2025-02-24 20:00:00,87.92
17,2025-02-24 20:00:00,69.46
18,2025-02-24 20:00:00,77.01
19,2025-02-24 20:00:00,97.38
20,2025-02-24 20:00:00,76.71
1,2025-02-24 20:15:00,59.71
2,2025-02-24 20:15:00,82.81
3,2025-02-24 20:15:00,61.0
4,2025-02-24 20:15:00,35.47
5,2025-02-24 20:15:00,92.79
6,2025-02-24 20:15:00,96.91
7,2025-02-24 20:15:00,78.61
8,2025-02-24 20:15:00,46.59
9,2025-02-24 20:15:00,79.43
10,2025-02-24 20:15:00,46.78
11,2025-02-24 20:15:00,72.1
12,2025-02-24 20:15:00,78.39
13,2025-02-24 20:15:00,48.51
14,2025-02-24 20:15:00,54.22
15,2025-02-24 20:15:00,33.99
16,2025-02-24 20:15:00,88.0
17,2025-02-24 20:15:00,68.16
18,2025-02-24 20:15:00,75.46
19,2025-02-24 20:15:00,97.46
20,2025-02-24 20:15:00,75.03
1,2025-02-24 20:30:00,59.64
2,2025-02-24 20:30:00,81.13
3,2025-02-24 20:30:00,59.26
4,2025-02-24 20:30:00,35.38
5,2025-02-24 20:30:00,90.98
6,2025-02-24 20:30:00,95.57
7,2025-02-24 20:30:00,78.67
8,2025-02-24 20:30:00,44.51
9,2025-02-24 20:30:00,77.65
10,2025-02-24 20:30:00,46.73
11,2025-02-24 20:30:00,71.28
12,2025-02-24 20:30:00,76.86
13,2025-02-24 20:30:00,48.56
14,2025-02-24 20:30:00,52.11
15,2025-02-24 20:30:00,32.9
16,2025-02-24 20:30:00,87.9
17,2025-02-24 20:30:00,67.28
18,2025-02-24 20:30:00,74.65
19,2025-02-24 20:30:00,97.36
20,2025-02-24 20:30:00,74.12
1,2025-02-24 20:45:00,59.58
2,2025-02-24 20:45:00,79.62
3,2025-02-24 20:45:00,58.05
4,2025-02-24 20:45:00,35.42
5,2025-02-24 20:45:00,89.9
6,2025-02-24 20:45:00,94.23
7,2025-02-24 20:45:00,78.59
8,2025-02-24 20:45:00,42.42
9,2025-02-24 20:45:00,75.5
10,2025-02-24 20:45:00,46.77
11,2025-02-24 20:45:00,70.77
12,2025-02-24 20:45:00,75.84
13,2025-02-24 20:45:00,48.49
14,2025-02-24 20:45:00,50.76
15,2025-02-24 20:45:00,31.89
16,2025-02-24 20:45:00,87.96
17,2025-02-24 20:45:00,65.89
18,2025-02-24 20:45:00,73.45
19,2025-02-24 20:45:00,97.36
20,2025-02-24 20:45:00,72.53
1,2025-02-24 21:00:00,59.56
2,2025-02-24 21:00:00,79.59
3,2025-02-24 21:00:00,56.0
4,2025-02-24 21:00:00,35.36
5,2025-02-24 21:00:00,89.93
6,2025-02-24 21:00:00,93.51
7,2025-02-24 21:00:00,78.52
8,2025-02-24 21:00:00,42.32
9,2025-02-24 21:00:00,74.25
10,2025-02-24 21:00:00,46.72
11,2025-02-24 21:00:00,70.73
12,2025-02-24 21:00:00,74.9
13,2025-02-24 21:00:00,48.43
14,2025-02-24 21:00:00,50.85
15,2025-02-24 21:00:00,29.47
16,2025-02-24 21:00:00,87.88
17,2025-02-24 21:00:00,65.83
18,2025-02-24 21:00:00,71.44
19,2025-02-24 21:00:00,97.4
20,2025-02-24 21:00:00,72.45
1,2025-02-24 21:15:00,59.57
2,2025-02-24 21:15:00,79.62
3,2025-02-24 21:15:00,54.87
4,2025-02-24 21:15:00,35.42
5,2025-02-24 21:15:00,90.0
6,2025-02-24 21:15:00,93.1
7,2025-02-24 21:15:00,78.53
8,2025-02-24 21:15:00,42.32
9,2025-02-24 21:15:00,71.97
10,2025-02-24 21:15:00,46.78
11,2025-02-24 21:15:00,70.83
12,2025-02-24 21:15:00,73.61
13,2025-02-24 21:15:00,48.4
14,2025-02-24 21:15:00,50.94
15,2025-02-24 21:15:00,87.53
16,2025-02-24 21:15:00,87.93
17,2025-02-24 21:15:00,65.74
18,2025-02-24 21:15:00,70.12
19,2025-02-24 21:15:00,97.48
20,2025-02-24 21:15:00,72.49
1,2025-02-24 21:30:00,59.65
2,2025-02-24 21:30:00,79.66
3,2025-02-24 21:30:00,53.06
4,2025-02-24 21:30:00,35.47
5,2025-02-24 21:30:00,90.03
6,2025-02-24 21:30:00,92.16
7,2025-02-24 21:30:00,78.48
8,2025-02-24 21:30:00,42.22
9,2025-02-24 21:30:00,70.28
10,2025-02-24 21:30:00,46.7
11,2025-02-24 21:30:00,70.84
12,2025-02-24 21:30:00,72.68
13,2025-02-24 21:30:00,48.44
14,2025-02-24 21:30:00,50.89
15,2025-02-24 21:30:00,85.75
16,2025-02-24 21:30:00,87.89
17,2025-02-24 21:30:00,65.69
18,2025-02-24 21:30:00,69.39
19,2025-02-24 21:30:00,97.41
20,2025-02-24 21:30:00,72.46
1,2025-02-24 21:45:00,59.64
2,2025-02-24 21:45:00,79.76
3,2025-02-24 21:45:00,51.0
4,2025-02-24 21:45:00,35.56
5,2025-02-24 21:45:00,90.09
6,2025-02-24 21:45:00,91.76
7,2025-02-24 21:45:00,78.51
8,2025-02-24 21:45:00,42.23
9,2025-02-24 21:45:00,68.29
10,2025-02-24 21:45:00,46.7
11,2025-02-24 21:45:00,70.89
12,2025-02-24 21:45:00,71.42
13,2025-02-24 21:45:00,48.43
14,2025-02-24 21:45:00,50.84
15,2025-02-24 21:45:00,84.26
16,2025-02-24 21:45:00,87.99
17,2025-02-24 21:45:00,65.67
18,2025-02-24 21:45:00,68.38
19,2025-02-24 21:45:00,97.48
20,2025-02-24 21:45:00,72.4
1,2025-02-24 22:00:00,59.6
2,2025-02-24 22:00:00,79.78
3,2025-02-24 22:00:00,51.05
4,2025-02-24 22:00:00,35.59
5,2025-02-24 22:00:00,90.06
6,2025-02-24 22:00:00,91.68
7,2025-02-24 22:00:00,78.43
8,2025-02-24 22:00:00,42.31
9,2025-02-24 22:00:00,68.25
10,2025-02-24 22:00:00,46.6
11,2025-02-24 22:00:00,70.9
12,2025-02-24 22:00:00,71.35
13,2025-02-24 22:00:00,48.34
14,2025-02-24 22:00:00,50.92
15,2025-02-24 22:00:00,84.32
16,2025-02-24 22:00:00,87.92
17,2025-02-24 22:00:00,65.62
18,2025-02-24 22:00:00,68.48
19,2025-02-24 22:00:00,97.49
20,2025-02-24 22:00:00,72.42
1,2025-02-24 22:15:00,59.64
2,2025-02-24 22:15:00,79.75
3,2025-02-24 22:15:00,50.95
4,2025-02-24 22:15:00,35.68
5,2025-02-24 22:15:00,90.03
6,2025-02-24 22:15:00,91.78
7,2025-02-24 22:15:00,78.46
8,2025-02-24 22:15:00,42.39
9,2025-02-24 22:15:00,68.17
10,2025-02-24 22:15:00,46.52
11,2025-02-24 22:15:00,70.99
12,2025-02-24 22:15:00,71.3
13,2025-02-24 22:15:00,48.34
14,2025-02-24 22:15:00,51.01
15,2025-02-24 22:15:00,84.37
16,2025-02-24 22:15:00,87.87
17,2025-02-24 22:15:00,65.66
18,2025-02-24 22:15:00,68.44
19,2025-02-24 22:15:00,97.42
20,2025-02-24 22:15:00,72.35
1,2025-02-24 22:30:00,59.7
2,2025-02-24 22:30:00,79.77
3,2025-02-24 22:30:00,50.99
4,2025-02-24 22:30:00,35.77
5,2025-02-24 22:30:00,89.93
6,2025-02-24 22:30:00,91.79
7,2025-02-24 22:30:00,78.46
8,2025-02-24 22:30:00,42.4
9,2025-02-24 22:30:00,68.12
10,2025-02-24 22:30:00,46.55
11,2025-02-24 22:30:00,71.05
12,2025-02-24 22:30:00,71.26
13,2025-02-24 22:30:00,48.34
14,2025-02-24 22:30:00,51.06
15,2025-02-24 22:30:00,84.34
16,2025-02-24 22:30:00,87.95
17,2025-02-24 22:30:00,65.73
18,2025-02-24 22:30:00,68.36
19,2025-02-24 22:30:00,97.42
20,2025-02-24 22:30:00,72.29
1,2025-02-24 22:45:00,59.7
2,2025-02-24 22:45:00,79.86
3,2025-02-24 22:45:00,50.93
4,2025-02-24 22:45:00,35.86
5,2025-02-24 22:45:00,89.85
6,2025-02-24 22:45:00,91.7
7,2025-02-24 22:45:00,78.51
8,2025-02-24 22:45:00,42.43
9,2025-02-24 22:45:00,68.03
10,2025-02-24 22:45:00,46.52
11,2025-02-24 22:45:00,71.06
12,2025-02-24 22:45:00,71.31
13,2025-02-24 22:45:00,48.4
14,2025-02-24 22:45:00,51.03
15,2025-02-24 22:45:00,84.36
16,2025-02-24 22:45:00,87.96
17,2025-02-24 22:45:00,65.69
18,2025-02-24 22:45:00,68.34
19,2025-02-24 22:45:00,97.38
20,2025-02-24 22:45:00,72.3
1,2025-02-24 23:00:00,59.73
2,2025-02-24 23:00:00,79.88
3,2025-02-24 23:00:00,50.97
4,2025-02-24 23:00:00,35.83
5,2025-02-24 23:00:00,89.79
6,2025-02-24 23:00:00,91.77
7,2025-02-24 23:00:00,78.57
8,2025-02-24 23:00:00,42.45
9,2025-02-24 23:00:00,68.01
10,2025-02-24 23:00:00,46.5
11,2025-02-24 23:00:00,71.13
12,2025-02-24 23:00:00,71.24
13,2025-02-24 23:00:00,48.43
14,2025-02-24 23:00:00,50.98
15,2025-02-24 23:00:00,84.28
16,2025-02-24 23:00:00,88.01
17,2025-02-24 23:00:00,65.79
18,2025-02-24 23:00:00,68.38
19,2025-02-24 23:00:00,97.44
20,2025-02-24 23:00:00,72.35
1,2025-02-24 23:15:00,59.67
2,2025-02-24 23:15:00,79.86
3,2025-02-24 23:15:00,50.93
4,2025-02-24 23:15:00,35.76
5,2025-02-24 23:15:00,89.78
6,2025-02-24 23:15:00,91.74
7,2025-02-24 23:15:00,78.64
8,2025-02-24 23:15:00,42.51
9,2025-02-24 23:15:00,68.09
10,2025-02-24 23:15:00,46.46
11,2025-02-24 23:15:00,71.09
12,2025-02-24 23:15:00,71.32
13,2025-02-24 23:15:00,48.43
14,2025-02-24 23:15:00,50.91
15,2025-02-24 23:15:00,84.31
16,2025-02-24 23:15:00,88.1
17,2025-02-24 23:15:00,65.74
18,2025-02-24 23:15:00,68.45
19,2025-02-24 23:15:00,97.38
20,2025-02-24 23:15:00,72.3
1,2025-02-24 23:30:00,59.7
2,2025-02-24 23:30:00,79.79
3,2025-02-24 23:30:00,50.9
4,2025-02-24 23:30:00,35.78
5,2025-02-24 23:30:00,89.72
6,2025-02-24 23:30:00,91.65
7,2025-02-24 23:30:00,78.6
8,2025-02-24 23:30:00,42.49
9,2025-02-24 23:30:00,68.13
10,2025-02-24 23:30:00,46.38
11,2025-02-24 23:30:00,71.11
12,2025-02-24 23:30:00,71.33
13,2025-02-24 23:30:00,48.49
14,2025-02-24 23:30:00,50.85
15,2025-02-24 23:30:00,84.3
16,2025-02-24 23:30:00,88.13
17,2025-02-24 23:30:00,65.75
18,2025-02-24 23:30:00,68.48
19,2025-02-24 23:30:00,97.32
20,2025-02-24 23:30:00,72.23
1,2025-02-24 23:45:00,59.6
2,2025-02-24 23:45:00,79.78
3,2025-02-24 23:45:00,50.86
4,2025-02-24 23:45:00,35.79
